hour,temperature_c,humidity,wind_speed,visibility_10m,dew_point_c,solar_radiation,rainfall_mm,snowfall_cm,year,month,day_of_week,hour_sin,hour_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,temp_humidity_interaction,wind_rain_interaction,temp_solar_interaction,season,holiday,functioning_day,time_of_day,temp_feel,is_weekend,is_rush_hour,has_rain,has_snow,is_holiday,is_functioning,is_spring,is_summer,is_autumn,is_winter,extreme_weather,rented_bike_count
2,12.8420815697093,71.28305333548309,1.7726227033913815,0.2699597184976732,25.44857514361064,0.8427426138617796,0.2574545904435423,0.2487407721948919,2023,10,6,-0.4999999999999998,-0.5000000000000004,0.4999999999999999,-1.8369701987210294e-16,-0.7818314824680299,-0.2225209339563143,10.671392455511093,4.1444997636760394,12.858773743778752,Autumn,No Holiday,Yes,Afternoon,Warm,1,0,0,0,1,1,0,1,1,1,0,43
9,18.33866094459161,28.88897252864262,5.579227525010607,7.734326220700128,21.70499162713379,2.3675606936829308,0.6725828402359958,0.1902485028693683,2023,3,5,0.4999999999999999,0.9659258262890684,1.2246467991473532e-16,-1.8369701987210294e-16,0.9749279121818236,-0.9009688679024191,13.003329073509322,1.6280476048525965,38.18990481615162,Autumn,No Holiday,Yes,Night,Cold,1,0,0,0,1,0,1,1,0,0,1,53
1,36.086134945564474,79.48388732574746,1.9931436043863815,12.20467942195395,9.005008278929337,4.311908406316923,1.7290991015169,0.0713389439124976,2023,7,6,0.2588190451025207,-1.8369701987210294e-16,0.4999999999999999,-0.4999999999999998,0.7818314824680298,1.0,4.095557350926105,15.437025052642872,48.94055669461445,Summer,No Holiday,Yes,Evening,Mild,1,0,1,1,1,0,1,1,1,0,1,45
12,27.797993096203335,43.15714333311767,1.6294275444056796,13.801923502426853,6.777978826344253,1.2777602524517444,0.3039171958459223,0.1269461659597078,2023,4,1,-0.2588190451025215,1.0,0.8660254037844387,1.0,-0.7818314824680299,-0.2225209339563146,19.225477595591325,0.238559549028477,38.24968828014029,Spring,No Holiday,Yes,Night,Cold,0,1,0,0,1,1,0,0,1,1,1,53
18,16.02431236128949,17.208791415020386,1.0193719403956272,8.93036275687116,3.766691363886963,0.9654786198504666,0.8845757294341215,0.1613362671102759,2023,4,0,-0.5000000000000004,-0.8660254037844387,0.8660254037844387,-0.8660254037844388,-0.7818314824680299,-0.2225209339563143,16.1190449047363,0.1532444070770665,24.391884271155952,Spring,No Holiday,Yes,Morning,Warm,1,1,1,0,1,0,1,1,0,1,0,56
16,16.09530831934792,42.36395814604862,3.440961649403129,0.9884360473658992,22.28577032642485,0.5784556032404022,1.845820082660706,0.0680208672695357,2023,12,3,0.8660254037844387,-0.7071067811865475,-0.8660254037844386,-0.5000000000000004,0.7818314824680298,1.0,6.593700111703908,0.5642010780450006,32.27142966965825,Winter,No Holiday,Yes,Night,Very_Cold,1,0,0,1,0,0,0,1,0,1,0,50
20,36.56816979208215,34.90578164049273,1.6144660487659324,17.703822177796262,17.445789685609352,1.853720181881204,1.0336504533939637,0.0122650870153855,2023,1,6,0.9659258262890684,0.5000000000000001,-0.8660254037844384,-0.8660254037844387,0.0,0.6234898018587336,-0.0219088021942349,0.3433890137827428,120.44206873071816,Winter,No Holiday,Yes,Morning,Warm,0,0,0,1,1,1,0,1,1,0,0,51
13,18.75053096794771,23.39251172072527,6.565411863789363,15.72464003084268,17.830087052058722,4.238062725254271,0.128834985364104,0.057613024067533,2023,1,4,0.7071067811865475,-0.7071067811865479,-0.8660254037844384,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,16.022321428081668,4.063139701676961,10.725421301245431,Summer,No Holiday,Yes,Evening,Very_Cold,0,1,1,1,1,1,0,1,0,1,1,43
11,27.080665039401936,44.992194654138,0.3985851476865231,8.490019062872332,8.000576504952866,0.7850817751801141,0.0040321465277556,0.1848190390447237,2023,10,0,0.2588190451025207,0.965925826289068,-0.8660254037844386,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563146,6.3059630424085,8.244490285574738,10.665977101804328,Spring,No Holiday,Yes,Evening,Cold,0,0,0,0,0,1,0,1,1,1,1,61
20,23.460121791128643,69.36014469492655,5.453712183416291,1.1392790270881958,-4.063179874063266,1.0091421967622438,0.3387173408590717,0.0907929299765512,2023,2,1,-0.2588190451025208,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,1.6522721860745395,0.6126567724863686,64.62837436935463,Autumn,No Holiday,Yes,Night,Very_Cold,0,1,1,0,1,1,1,0,1,1,1,55
11,19.44677476966029,46.4738988316409,1.3561574061402026,29.837825616658204,-2.2236608763261057,1.043859148650076,0.3789610853019936,0.1289016580165055,2023,2,0,0.2588190451025207,0.965925826289068,-0.8660254037844384,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,9.433745096138775,1.5530531354795194,50.38515107727515,Winter,No Holiday,Yes,Night,Warm,1,1,0,0,0,0,1,0,0,0,1,48
10,49.44096981465137,38.45757140626296,3.359661686430087,14.459585604792178,10.461072503220077,1.6456569795359548,0.1123538648462934,0.0204896081365005,2023,1,1,0.2588190451025207,0.8660254037844384,-1.0,6.123233995736766e-17,0.0,0.6234898018587336,21.200013848064913,0.0112159952467708,7.800415139991068,Autumn,No Holiday,Yes,Afternoon,Warm,1,1,0,0,1,0,0,0,0,1,0,42
6,30.77170455648609,60.86248167283068,1.684991328970335,22.680127253222313,5.818605949069317,0.5186012245674818,0.1675087220353928,0.3333663083284139,2023,8,5,-0.7071067811865477,-0.9659258262890682,0.4999999999999999,0.5000000000000001,-0.433883739117558,-0.2225209339563146,11.304317678920125,0.0719179852886796,28.72876270970064,Winter,No Holiday,Yes,Morning,Mild,0,1,0,0,0,0,1,0,1,0,0,52
3,1.247666733268272,60.98022950687606,6.414515083232553,13.569421051540065,4.8983896448589475,3.454317397267716,0.7244108628049561,0.0517649737645369,2023,6,3,1.0,0.7071067811865476,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.9009688679024191,23.621072203176553,0.984591002445169,5.844044602506757,Summer,No Holiday,Yes,Afternoon,Mild,1,1,0,1,1,0,0,0,0,1,1,57
18,25.45566434885535,22.97793639637095,14.530101422244412,1.2951087258882432,12.761186989828992,0.7008242712389203,0.3177668461478842,0.1060263655813631,2023,6,0,0.258819045102521,0.8660254037844384,0.4999999999999999,-0.5000000000000004,0.7818314824680298,0.6234898018587334,13.720155581908012,2.76334633785846,21.24383180845218,Spring,No Holiday,Yes,Afternoon,Very_Cold,1,1,1,0,1,0,1,1,1,1,0,46
0,17.71732625387834,48.99169625786301,12.449200765825369,9.288022352565,18.109278638875935,2.4440202794316925,0.1908894889258132,0.0019052608313165,2023,10,3,0.9659258262890684,0.2588190451025207,0.8660254037844386,0.5000000000000001,-0.7818314824680299,-0.2225209339563143,13.807265196678156,0.0686413607521672,5.644293263252244,Winter,No Holiday,Yes,Evening,Very_Cold,0,1,1,1,0,1,1,0,1,1,1,40
23,30.47478653422821,30.972283510947133,4.378458392746301,9.603304230177036,4.390183451226005,1.4398685113089371,0.4872593066744108,0.01361854970804,2023,10,0,-0.9659258262890684,-1.8369701987210294e-16,0.8660254037844386,1.0,-0.9749279121818236,-0.900968867902419,12.135947321965652,0.8533034342596907,28.59455830450415,Spring,No Holiday,Yes,Night,Mild,1,1,1,0,0,0,0,0,0,1,1,53
2,18.122514738691425,36.24708463851973,3.105158777008465,25.15058712147048,-0.4448774852494228,1.7632840016846665,0.5288691963529993,0.1523417429857436,2023,9,1,0.7071067811865475,-0.4999999999999998,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,22.55051159230221,0.9123702024181084,11.032477067625036,Autumn,No Holiday,Yes,Evening,Cold,1,0,0,0,0,0,1,1,0,1,0,57
12,25.321971335799468,62.96571309033405,8.527005536614862,19.626899339996232,4.580230596178187,0.3959478095021131,0.7335261787641199,0.3441065004248175,2023,5,1,-1.0,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.900968867902419,9.40112681291718,0.0005529510603528,36.98714188618601,Summer,No Holiday,Yes,Night,Mild,0,0,1,1,1,1,0,0,0,1,0,51
14,28.61844801787422,25.47246729966706,5.749417852717001,8.262897109184186,1.6482882995845394,2.6562259942455464,0.0852217677708841,0.038574388861886,2023,4,0,1.2246467991473532e-16,-0.8660254037844388,-0.4999999999999998,0.8660254037844384,0.0,-0.2225209339563146,-2.1743660340437585,0.0371808971143894,5.786812079657944,Spring,No Holiday,Yes,Evening,Cold,1,0,0,0,1,0,0,0,0,0,0,51
1,35.34456294532748,43.67177955611614,1.0140344644214196,29.03219863977258,14.74266092740791,0.4180388339450495,0.6764631637019858,0.0037889563864665,2023,11,5,-0.9659258262890684,-0.7071067811865479,0.8660254037844387,-1.8369701987210294e-16,0.0,-0.2225209339563143,-2.93391817739418,0.4619963850367826,6.762584654731245,Summer,No Holiday,Yes,Evening,Very_Cold,1,0,1,0,1,0,1,1,1,0,1,50
10,11.1664759869779,68.87009770405182,8.599591271790631,9.64625497193614,9.967129966320629,0.2408888326422532,0.457431366113598,0.0447642085797599,2023,6,1,-0.8660254037844386,-1.0,0.8660254037844387,-1.0,0.9749279121818236,1.0,24.93719675170855,0.1766004123184162,27.475924163074353,Spring,No Holiday,Yes,Evening,Very_Cold,0,1,0,1,1,1,1,1,0,0,1,42
3,18.99246736107191,23.3686398731093,2.800818097042141,29.94702077486161,25.04391382588448,1.582311795798102,0.0296478061126321,0.001762249838974,2023,8,2,-0.5000000000000004,0.5000000000000001,-0.5000000000000004,-0.5000000000000004,-0.9749279121818236,0.6234898018587336,9.749759388443014,0.0865937425256754,1.9226162278941856,Autumn,No Holiday,Yes,Morning,Warm,1,0,1,1,1,1,0,1,0,1,1,56
18,18.140785368195672,50.17029568232053,1.0473477155663775,29.884910795107896,15.877480957106098,2.470907245082734,0.7512919199141463,0.0213655074948998,2023,1,2,0.2588190451025207,0.965925826289068,-0.8660254037844386,-0.5000000000000004,0.7818314824680298,-0.2225209339563143,7.909933842724906,0.3561384538111931,12.801879022958426,Autumn,No Holiday,Yes,Evening,Warm,0,0,1,0,0,0,0,0,0,0,0,56
16,16.810819773669035,38.805631670730214,1.6550175398450917,5.736315532402254,24.51084909598532,0.1026620353239322,0.2415081895777308,0.1396231632875432,2023,7,3,0.9659258262890684,6.123233995736766e-17,1.0,-1.8369701987210294e-16,0.0,0.6234898018587334,32.75855398249381,2.8723184085847673,74.87194050911722,Summer,No Holiday,Yes,Morning,Cold,0,1,1,1,1,1,1,0,1,1,0,49
2,44.232167580932725,74.06616257943712,1.556644200673557,9.382233485652003,-1.2310028792609256,0.1438414102679046,0.2005231434944325,0.2766024682467287,2023,8,6,-1.0,0.8660254037844384,-0.5000000000000004,-0.8660254037844388,0.7818314824680298,-0.900968867902419,5.951733461032827,3.1635311768117425,13.49561582206223,Autumn,No Holiday,Yes,Evening,Cold,0,0,1,0,0,0,1,0,0,0,0,53
17,30.163414315060145,47.133080010512465,3.661592010565765,14.581325954539626,-16.02287037145293,3.245848518589123,0.2971716930715639,0.0091511397130233,2023,9,2,0.8660254037844387,0.2588190451025203,0.8660254037844386,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563146,16.38511033593678,5.18391570466428,4.740469396011722,Winter,No Holiday,Yes,Night,Mild,0,0,0,1,0,0,1,1,0,1,0,53
7,10.560646360219293,62.89957786997024,1.3352818654688354,19.92302013443673,11.943936227483212,3.311306134402487,0.2124578328332728,0.0816220939767662,2023,11,2,0.7071067811865475,0.7071067811865476,1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563143,15.301240886801544,6.470579262721351,24.43013387798206,Spring,No Holiday,Yes,Morning,Cold,0,0,1,0,1,1,1,0,0,0,0,48
21,32.83230233321599,64.14565492215176,0.6594721653085939,15.84142347011398,10.985761927936858,0.5628824199095205,0.2064606121502372,0.029286996783852,2023,8,5,-0.7071067811865471,-0.8660254037844387,-0.8660254037844384,1.0,0.7818314824680298,1.0,15.98340427521191,0.0654339871703175,59.55754290941104,Autumn,No Holiday,Yes,Night,Very_Cold,0,0,1,1,1,0,0,0,0,1,0,41
23,49.76089453583406,21.148894173209143,0.6601817002282977,29.083244073967705,9.017716683616502,1.910209709953808,0.8253322540342197,0.0149729447985461,2023,7,5,-1.0,-0.2588190451025206,0.4999999999999999,0.8660254037844384,-0.433883739117558,-0.2225209339563143,11.113812828274382,1.9892346741153888,21.083293949736593,Winter,No Holiday,Yes,Night,Very_Cold,1,1,1,1,0,1,1,0,0,1,0,52
18,36.96133842620094,53.91784951860776,4.376658099443805,21.719674927070745,10.76637380503716,1.1710267720400624,0.0664830644170698,0.0247154815623606,2023,3,6,0.7071067811865476,0.2588190451025207,0.8660254037844387,0.8660254037844387,0.7818314824680298,-0.2225209339563146,7.548694164435396,4.333880477805758,21.265774870718,Summer,No Holiday,Yes,Night,Very_Cold,0,0,1,0,1,1,1,0,1,0,1,44
4,6.98491671800441,71.84995659570319,6.635587606630167,6.3613454814892325,1.007790522155133,2.00313109731627,1.7633814563584933,0.0862188671073774,2023,2,4,0.9659258262890684,-0.7071067811865475,-0.4999999999999998,-1.0,0.4338837391175582,-0.900968867902419,20.25259653442038,0.4478014687270459,42.25274866077434,Winter,No Holiday,Yes,Morning,Warm,1,0,0,1,0,0,0,1,1,1,0,50
6,22.810719587070317,52.065196128454744,1.9395972530777188,3.152926506409149,14.505429583075603,3.973787206332633,0.4047637002324386,0.0067352611852837,2023,3,6,-0.7071067811865471,6.123233995736766e-17,0.4999999999999999,1.0,0.4338837391175582,0.6234898018587336,17.66656500692455,3.7798550313524375,0.8007825663364702,Summer,No Holiday,Yes,Afternoon,Cold,0,0,0,1,1,0,1,1,1,0,0,53
20,42.18184721016195,75.18548216339097,0.176326421962312,20.652038721280704,15.8895459208187,0.1664511217570105,0.1010115816302985,0.0569547487689828,2023,4,4,0.7071067811865476,6.123233995736766e-17,0.8660254037844386,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,9.41296343577348,9.55583966067688,53.67374977395772,Summer,No Holiday,Yes,Morning,Cold,0,0,0,1,0,1,0,1,0,0,1,57
7,17.871658039547533,65.91716630088351,0.6803867938781888,4.75357320542289,0.4020102639751393,3.0100154927306355,0.0703300755076149,0.0145289218258022,2023,4,5,1.2246467991473532e-16,0.7071067811865476,0.4999999999999999,0.5000000000000001,0.9749279121818236,0.6234898018587334,1.8841872132119497,0.6243777107426639,12.842641170607772,Spring,No Holiday,Yes,Afternoon,Warm,0,1,1,0,1,1,0,1,0,0,1,50
4,28.83177968889657,29.95687030579705,12.307585277785709,23.630305210072624,7.170908633205671,1.358603364811293,0.4476433497170471,0.0318384680544992,2023,6,4,0.8660254037844387,0.8660254037844387,1.2246467991473532e-16,-1.8369701987210294e-16,0.9749279121818236,0.6234898018587336,-1.1505293504628833,38.82078496328801,71.91285035650772,Spring,No Holiday,Yes,Morning,Warm,1,1,1,1,1,1,1,0,1,0,0,45
16,31.89312193992515,32.628374555535075,3.4015857880292737,9.331100017810108,7.665089206881912,1.6608084668889866,0.5011959577626245,0.0211652736506146,2023,12,5,1.0,0.965925826289068,0.4999999999999999,-0.4999999999999998,0.9749279121818236,-0.9009688679024191,16.474806889596238,7.174422631531514,11.588166996603476,Winter,No Holiday,Yes,Evening,Warm,1,0,0,1,1,1,1,1,0,1,1,69
4,15.110174278214505,56.478951878244054,3.0217710459016396,9.806797891668197,4.633512782717768,2.1222362842920033,0.0272416997515008,0.2145371962951436,2023,7,4,0.7071067811865475,6.123233995736766e-17,1.0,0.5000000000000001,-0.433883739117558,-0.900968867902419,8.762741437120523,2.6874721229365055,-139.71095408896505,Spring,No Holiday,Yes,Afternoon,Very_Cold,0,1,0,1,0,0,0,0,1,0,0,42
3,25.941535288456286,35.84303507288351,0.1939597526380447,0.323951771685359,0.7111008789342268,5.118135254952987,0.1391972770597984,0.1231040281820495,2023,12,1,-1.0,0.7071067811865476,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,0.6234898018587334,17.46876300827958,0.5707381622802855,19.542230489012297,Spring,No Holiday,Yes,Evening,Cold,1,1,0,0,1,1,0,1,0,1,0,65
21,-8.678150790440109,66.8300861689771,6.521489766276033,21.03033801285122,10.100039928203396,0.1167841329449919,0.7935005582685727,0.2028463897105222,2023,4,5,0.7071067811865475,-1.0,-0.5000000000000004,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,5.77393600947242,0.0762189808160067,43.341605850836274,Spring,No Holiday,Yes,Afternoon,Mild,0,1,0,0,0,0,1,1,1,1,0,47
18,16.28660916174922,73.22317717191154,3.7546027153147183,3.3980925919405736,12.086444165314386,0.0598390199538788,0.0254491218696543,0.0483636673600608,2023,10,6,-1.0,0.2588190451025203,-0.5000000000000004,-1.8369701987210294e-16,-0.7818314824680299,-0.9009688679024191,14.04725237775272,6.82077638447424,26.4731529215569,Winter,No Holiday,Yes,Morning,Mild,0,1,0,1,1,1,0,0,1,1,1,65
20,22.475349346740487,45.454282616296695,1.1287405517168776,23.186417323905545,5.118543129885638,0.3926668072248232,0.9658165994014096,0.0376022863416959,2023,6,3,-1.0,-0.5000000000000004,-1.0,1.0,0.7818314824680298,-0.2225209339563146,7.494535713382993,0.2619601624433558,18.35913517497742,Autumn,No Holiday,Yes,Morning,Cold,1,0,1,0,1,1,0,0,0,0,1,53
1,11.342652920738372,35.34575337819327,0.583083481491684,14.756034657516205,1.2736912179483395,8.602401849663446,0.536709866183505,0.0478983338259514,2023,9,3,0.258819045102521,6.123233995736766e-17,1.0,-0.5000000000000004,0.0,-0.2225209339563146,10.0794131456885,0.058325450972704,1.6609063975409832,Spring,No Holiday,Yes,Afternoon,Cold,0,1,1,1,0,0,0,1,0,1,0,44
10,42.04012744201604,71.09407024079484,2.41757540499584,23.528394448637073,13.284457960330982,2.5110681806630524,0.2849546442945381,0.0018722370622474,2023,6,5,1.2246467991473532e-16,-0.5000000000000004,0.8660254037844386,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,11.682724873844142,0.9296499828037192,98.08098152761995,Spring,No Holiday,Yes,Evening,Warm,0,0,0,0,0,0,0,0,0,1,1,43
21,10.267057370194074,45.24336654731533,9.07499608768226,17.51779617593224,3.861436198114758,1.907160441168209,0.2126549976113894,0.1289909396008123,2023,3,2,0.7071067811865475,0.7071067811865476,0.4999999999999999,-0.8660254037844387,0.4338837391175582,1.0,21.318967210796973,1.4369562549137789,5.645438468649693,Winter,No Holiday,Yes,Night,Warm,1,0,1,1,0,1,0,1,0,0,0,54
12,19.32254616980967,68.23787285204074,10.023324022034878,2.4729981605697224,7.526355891206354,0.096362711232918,0.0097183187022616,0.0430432911036106,2023,1,3,0.7071067811865476,-0.8660254037844387,-1.0,0.5000000000000001,0.4338837391175582,-0.900968867902419,13.691422083598075,0.243185099945891,16.18313070148402,Autumn,No Holiday,Yes,Afternoon,Very_Cold,0,0,1,0,1,0,0,0,0,1,0,52
14,26.24997134539759,54.19299452711494,4.617160609983705,22.96957010115549,6.51138697473424,4.225752179617408,0.8720991607145198,0.0375892427676696,2023,11,6,-0.8660254037844386,0.8660254037844387,-0.8660254037844384,6.123233995736766e-17,-0.7818314824680299,0.6234898018587336,10.05002514906527,1.7803651979003523,8.223049663666139,Spring,No Holiday,Yes,Afternoon,Warm,0,0,0,1,1,0,0,1,1,1,1,40
11,39.38264088258157,63.19799946899864,6.501251758616533,2.093984546842492,19.96566931335729,3.3506945139448043,0.0769964276227536,0.0911654160827967,2023,10,2,1.0,-0.8660254037844387,1.2246467991473532e-16,0.8660254037844387,0.4338837391175582,-0.900968867902419,14.068213093630774,0.1816670081523844,179.308003875093,Summer,No Holiday,Yes,Evening,Cold,1,0,0,1,1,0,1,1,0,1,1,53
21,9.68709645674835,27.27872035456273,0.611718402165857,14.361051617079967,4.228556287571055,2.186056082485219,0.1852000608426298,0.0573144231552962,2023,10,3,0.8660254037844386,0.8660254037844387,1.0,-0.4999999999999998,-0.7818314824680299,-0.2225209339563146,2.4020016676453992,0.2869020175286079,14.64078775121421,Winter,No Holiday,Yes,Night,Very_Cold,1,0,0,0,1,0,0,1,1,1,1,58
20,35.00150344789028,64.72996088019164,4.435189803002948,5.170476424348899,23.804212632071874,0.828398728278928,0.4209477169937528,0.3955106316459826,2023,5,0,-0.8660254037844384,-0.9659258262890682,1.2246467991473532e-16,-0.8660254037844387,0.7818314824680298,1.0,14.638670061541823,7.770760108642775,12.861459426496406,Spring,No Holiday,Yes,Afternoon,Mild,0,0,0,1,1,1,1,1,0,1,0,56
21,25.2820849258797,42.01244036710587,5.4975490088703705,22.570055339336548,16.018415505132054,0.1462276065384633,0.1411765483966172,0.0440449553848452,2023,10,0,-0.9659258262890684,1.0,0.4999999999999999,1.0,0.7818314824680298,-0.900968867902419,9.96588706869692,0.9592444777931372,20.54673983856551,Spring,No Holiday,Yes,Night,Cold,0,0,1,1,1,0,0,0,1,0,1,55
10,15.598309723319094,55.7675612716813,1.1201750109036483,27.347736834183795,24.567189406314824,1.735184419526135,0.3437221999364719,0.0951648107077655,2023,10,5,0.4999999999999999,0.7071067811865476,0.4999999999999999,0.5000000000000001,0.9749279121818236,-0.900968867902419,10.095621876245662,0.079279760660345,-23.800933733368502,Summer,No Holiday,Yes,Night,Mild,1,0,1,1,1,1,1,0,1,0,1,53
6,30.42093957680085,41.56626247657734,10.607769045815909,16.623784900748227,15.317110636637388,2.543750908218606,0.828639189293837,0.0373459448384395,2023,3,6,-0.4999999999999998,-0.9659258262890684,0.4999999999999999,6.123233995736766e-17,0.0,-0.9009688679024191,18.38015136002276,1.3135861477379114,16.671707842008782,Summer,No Holiday,Yes,Morning,Cold,1,0,1,0,0,1,0,1,1,0,1,48
4,27.726564381048806,60.013177465666075,1.0845447440143328,15.814418828975414,8.231644418382634,0.1979625912731849,0.3179468795852713,0.4666511712101291,2023,8,6,-0.8660254037844386,1.0,-0.4999999999999998,1.0,0.9749279121818236,-0.900968867902419,-0.2979340189480488,1.5454166040327777,109.88343599264736,Winter,No Holiday,Yes,Evening,Cold,0,1,1,1,1,1,1,1,0,0,0,52
16,21.636791259809858,62.92118570697558,1.880580376079356,22.91889588976854,2.6610693667824465,2.0089746753864635,1.4877427559754788,0.0588987247809675,2023,10,3,-0.7071067811865477,-0.9659258262890684,-1.0,-1.0,0.7818314824680298,-0.9009688679024191,6.713260799064949,0.4338401146071537,5.763413005630197,Winter,No Holiday,Yes,Afternoon,Very_Cold,1,1,0,1,0,1,1,1,1,0,0,51
23,23.522642329304343,32.10429463425128,4.8452524394749545,0.1523643892718162,7.156708873805812,0.6747702964805428,0.940297375492265,0.1005473949786006,2023,1,1,1.0,-1.0,-2.4492935982947064e-16,-1.0,-0.433883739117558,-0.9009688679024191,17.166459392833207,1.1929856417822078,4.142866752429759,Summer,No Holiday,Yes,Afternoon,Very_Cold,1,1,1,1,1,0,1,0,0,1,0,41
19,24.319425111976297,22.64567772100837,5.085392828900663,27.532759279054822,21.89824820178582,2.8899176908916364,0.2025120292149828,0.0135500954885436,2023,11,2,-0.9659258262890684,-1.0,0.4999999999999999,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,14.825760083886903,34.957436661312244,61.486726500029874,Winter,No Holiday,Yes,Night,Warm,1,0,0,0,0,1,1,1,1,0,0,59
8,23.45953302257555,19.800061854626257,6.009620205499315,5.923464512733951,9.616489661240918,1.5513880612396909,0.2553812500324481,0.132059731706794,2023,2,3,0.9659258262890684,0.965925826289068,1.0,1.0,-0.9749279121818236,-0.2225209339563146,15.917012368298952,1.2936767102444926,91.1424708720186,Summer,No Holiday,Yes,Afternoon,Cold,0,0,1,1,0,1,0,0,0,1,0,55
13,34.117006396337125,55.66437425266605,0.5939836323454224,29.523566514787117,15.287355097240866,0.2763110786274635,0.2752397120968711,0.0313629217402252,2023,3,5,-0.9659258262890684,-0.8660254037844388,-0.8660254037844384,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587334,5.19218979230055,0.5211972494039732,14.546982582285478,Spring,No Holiday,Yes,Night,Cold,0,0,1,0,0,0,0,0,1,1,1,46
11,41.863244977694826,59.122993280152,9.467779383644272,22.087618438813863,11.65577076052794,1.49528887899555,0.4919897086860768,0.0595318815555551,2023,3,2,-0.7071067811865471,-0.5000000000000004,1.2246467991473532e-16,-0.4999999999999998,0.7818314824680298,1.0,12.436371300990183,1.0073414832158043,5.479615733687238,Summer,No Holiday,Yes,Afternoon,Very_Cold,0,0,0,1,1,0,0,1,0,0,1,52
5,11.589936489892317,56.533284503433386,3.805493675063522,23.227534431020132,11.997289428073929,1.0074910384810425,0.1689937023864574,0.214671927623361,2023,12,4,0.2588190451025207,-0.9659258262890682,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,7.866360669027097,1.253712813948871,6.411558113119598,Summer,No Holiday,Yes,Evening,Mild,0,0,0,0,0,0,0,0,0,0,0,44
16,41.4894784052922,39.18399490175128,3.186876693270333,19.686089411208197,12.305277471719316,0.3977702812727957,1.7409186396748435,0.3525146767610753,2023,8,5,-1.0,0.7071067811865474,-0.8660254037844386,0.8660254037844384,-0.433883739117558,-0.900968867902419,19.043039299186724,0.0036795676565883,67.37530502122755,Autumn,No Holiday,Yes,Afternoon,Warm,0,1,0,0,0,1,1,1,1,1,1,46
18,2.4890884916253557,42.85315888713191,19.84233838849304,14.149895483554808,13.96273189465962,3.6841997920504994,0.4691202125031879,0.0552641344230093,2023,5,3,0.0,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,23.846625407019214,1.500437256600179,106.19908440357884,Summer,No Holiday,Yes,Night,Cold,1,1,1,0,0,0,0,1,1,1,0,49
18,22.214373168666352,52.44218704782104,6.74264847862268,17.148830800834965,3.4871400712735188,0.0221794253726483,0.254914442621735,0.180061456787131,2023,8,1,0.4999999999999999,-0.9659258262890684,1.0,-1.0,0.0,-0.9009688679024191,18.872109342264107,17.198484719738065,8.282552966237994,Summer,No Holiday,Yes,Night,Very_Cold,1,0,0,1,0,1,0,0,0,0,0,58
15,31.774810425451868,46.643948205235745,0.6278502795023786,1.3920865804537697,7.800765832750441,0.7483058147665904,0.5178325695804951,0.0054824780170426,2023,11,4,-0.9659258262890684,-0.9659258262890682,-2.4492935982947064e-16,-0.4999999999999998,-0.9749279121818236,-0.9009688679024191,15.974278654268751,0.3446889498191964,-11.24969709020045,Autumn,No Holiday,Yes,Afternoon,Cold,1,0,1,0,1,1,0,0,1,0,0,62
11,26.74138993828066,81.36424259097743,7.0639960021459824,18.71878528296043,12.474506664130718,0.0253500560451393,0.2515982420088212,0.1881076242047042,2023,11,5,0.8660254037844386,-0.2588190451025206,0.8660254037844386,-0.8660254037844387,0.7818314824680298,0.6234898018587336,11.340865797116114,1.3170933160923997,15.12512269516984,Winter,No Holiday,Yes,Afternoon,Very_Cold,0,1,1,0,1,1,0,1,0,1,0,50
11,18.695416724872487,29.156744617948128,0.5004771914148167,18.7829430596114,11.307897780001571,0.2018672056154122,0.8513132948020938,0.0992929694695227,2023,6,3,-0.7071067811865471,0.7071067811865476,0.4999999999999999,-0.8660254037844388,-0.433883739117558,0.6234898018587334,16.03506963415323,0.0231096222118399,85.35699700245794,Autumn,No Holiday,Yes,Night,Warm,0,1,0,0,1,0,1,0,0,1,0,60
19,22.04555453638281,62.69926442340217,0.139274670190665,26.736023922054283,6.310363171102129,0.7050705318348679,0.4194808058082216,0.0670810841102736,2023,12,0,-0.5000000000000004,-0.9659258262890684,-0.4999999999999998,-1.0,0.0,0.6234898018587334,28.41974290781539,0.9244902641310672,1.0687692374356152,Spring,No Holiday,Yes,Morning,Mild,1,1,1,0,1,1,0,0,1,0,0,45
